empresa_id,tipo_energia,proyecto_id,capacidad_generacion,reduccion_emisiones,costo_proyecto,estado_proyecto,total_inversion,energia_generada_total,emisiones_evitadas_total,retorno_estimado
EMP005817,Solar,PROJ023188,7997.93,2478.65,337.97,Activo,337.97,7997.93,2478.65,0.14
EMP016148,Eólica,PROJ023189,6821.07,1233.49,199.27,Activo,199.27,6821.07,1233.49,0.16
EMP012013,Geotérmica,PROJ023190,930.89,275.86,122.0,Finalizado,211.66,7856.7,3913.73,0.05
EMP003961,Hidroeléctrica,PROJ023191,1946.62,1123.22,103.15,Finalizado,103.15,1946.62,1123.22,0.09
EMP004106,Biomasa,PROJ023192,8692.45,545.13,99.24,Finalizado,99.24,8692.45,545.13,0.18
EMP020623,Biomasa,PROJ023193,1140.01,1071.37,409.97,Activo,409.97,1140.01,1071.37,0.38
EMP014828,Eólica,PROJ023194,7256.12,1800.17,113.06,Finalizado,113.06,7256.12,1800.17,0.06
EMP008373,Geotérmica,PROJ023195,8880.7,4193.81,385.37,Activo,385.37,8880.7,4193.81,0.09
EMP014739,Solar,PROJ023196,5960.73,2512.29,256.89,En desarrollo,256.89,5960.73,2512.29,0.1
EMP002892,Geotérmica,PROJ023197,1211.83,627.24,344.86,Activo,725.92,3749.32,1459.01,0.5
EMP018192,Solar,PROJ023198,5967.77,3667.76,428.77,En desarrollo,428.77,5967.77,3667.76,0.12
EMP006942,Biomasa,PROJ023199,8045.83,357.61,10.26,Activo,10.26,8045.83,357.61,0.03
EMP016803,Hidroeléctrica,PROJ023200,6687.85,1170.38,281.13,En desarrollo,281.13,6687.85,1170.38,0.24
EMP010046,Biomasa,PROJ023201,1317.09,354.27,371.72,Activo,371.72,1317.09,354.27,1.05
EMP017928,Geotérmica,PROJ023202,2602.34,965.61,384.21,En desarrollo,384.21,2602.34,965.61,0.4
EMP002917,Biomasa,PROJ023203,4822.1,724.07,398.61,Finalizado,709.99,5480.01,2317.0,0.31
EMP015704,Solar,PROJ023204,1117.39,2927.08,47.05,En desarrollo,47.05,1117.39,2927.08,0.02
EMP001129,Eólica,PROJ023205,7604.0,1702.8,137.25,En desarrollo,137.25,7604.0,1702.8,0.08
EMP023258,Geotérmica,PROJ023206,9819.25,2634.35,177.3,Finalizado,177.3,9819.25,2634.35,0.07
EMP018326,Biomasa,PROJ023207,6739.5,4255.04,39.04,En desarrollo,430.0,15409.62,8377.42,0.05
EMP011135,Geotérmica,PROJ023208,7134.93,2253.87,274.73,En desarrollo,274.73,7134.93,2253.87,0.12
EMP001038,Eólica,PROJ023209,4184.08,2497.56,141.92,En desarrollo,141.92,4184.08,2497.56,0.06
EMP006550,Eólica,PROJ023210,9191.97,3130.12,1.52,En desarrollo,1.52,9191.97,3130.12,0.0
EMP019939,Solar,PROJ023211,804.35,2116.0,218.57,Activo,547.76,8232.45,6178.98,0.09
EMP000031,Hidroeléctrica,PROJ023212,5782.26,2409.67,250.23,En desarrollo,250.23,5782.26,2409.67,0.1
EMP020064,Hidroeléctrica,PROJ023213,6600.02,2084.59,227.59,En desarrollo,227.59,6600.02,2084.59,0.11
EMP020351,Biomasa,PROJ023214,3075.93,2888.28,92.7,Activo,92.7,3075.93,2888.28,0.03
EMP016670,Eólica,PROJ023215,3385.48,4932.83,151.05,Activo,151.05,3385.48,4932.83,0.03
EMP007084,Eólica,PROJ023216,357.98,4928.67,354.15,En desarrollo,354.15,357.98,4928.67,0.07
EMP001066,Solar,PROJ023217,796.36,4244.13,446.59,Activo,446.59,796.36,4244.13,0.11
EMP005881,Solar,PROJ023218,554.6,2107.53,43.03,En desarrollo,43.03,554.6,2107.53,0.02
EMP005729,Hidroeléctrica,PROJ023219,5897.34,1731.29,470.83,Activo,470.83,5897.34,1731.29,0.27
EMP015130,Solar,PROJ023220,6970.76,2248.93,435.12,Finalizado,435.12,6970.76,2248.93,0.19
EMP008663,Eólica,PROJ023221,3465.61,4214.16,490.85,Activo,605.95,8646.4,7683.01,0.08
EMP020007,Hidroeléctrica,PROJ023222,5920.87,4826.14,102.6,En desarrollo,102.6,5920.87,4826.14,0.02
EMP005133,Solar,PROJ023223,8090.01,4126.0,299.61,Activo,299.61,8090.01,4126.0,0.07
EMP018212,Biomasa,PROJ023224,3432.66,4481.88,483.19,Finalizado,483.19,3432.66,4481.88,0.11
EMP022102,Biomasa,PROJ023225,5273.79,3235.92,282.43,En desarrollo,282.43,5273.79,3235.92,0.09
EMP004520,Solar,PROJ023226,4338.26,3718.66,69.38,Activo,69.38,4338.26,3718.66,0.02
EMP009463,Hidroeléctrica,PROJ023227,181.92,4285.71,462.62,Activo,719.39,6860.25,5189.39,0.14
EMP005910,Solar,PROJ023228,7860.07,1532.87,392.14,Finalizado,392.14,7860.07,1532.87,0.26
EMP018792,Solar,PROJ023229,5714.19,2946.77,126.09,Finalizado,126.09,5714.19,2946.77,0.04
EMP022195,Hidroeléctrica,PROJ023230,7028.43,4115.79,325.08,Activo,325.08,7028.43,4115.79,0.08
EMP006243,Solar,PROJ023231,244.06,2956.95,345.71,En desarrollo,345.71,244.06,2956.95,0.12
EMP004231,Biomasa,PROJ023232,9799.27,3918.03,56.04,En desarrollo,56.04,9799.27,3918.03,0.01
EMP017694,Eólica,PROJ023233,7176.52,4903.66,194.64,En desarrollo,194.64,7176.52,4903.66,0.04
EMP011124,Solar,PROJ023234,4989.59,4059.39,13.46,En desarrollo,13.46,4989.59,4059.39,0.0
EMP013354,Hidroeléctrica,PROJ023235,4923.83,2841.45,177.51,En desarrollo,573.14,5838.46,6864.56,0.08
EMP018951,Geotérmica,PROJ023236,8864.49,3163.9,476.96,Activo,476.96,8864.49,3163.9,0.15
EMP006756,Eólica,PROJ023237,7010.33,3791.93,335.17,Finalizado,335.17,7010.33,3791.93,0.09
EMP017118,Hidroeléctrica,PROJ023238,2936.77,2982.62,471.16,En desarrollo,471.16,2936.77,2982.62,0.16
EMP007240,Biomasa,PROJ023239,5728.48,1266.92,351.23,Activo,351.23,5728.48,1266.92,0.28
EMP022392,Geotérmica,PROJ023240,4560.36,1995.36,318.73,Finalizado,318.73,4560.36,1995.36,0.16
EMP014894,Eólica,PROJ023241,8894.05,4145.63,204.88,En desarrollo,204.88,8894.05,4145.63,0.05
EMP022600,Hidroeléctrica,PROJ023242,1172.19,4872.31,485.24,Finalizado,485.24,1172.19,4872.31,0.1
EMP024192,Geotérmica,PROJ023243,9072.76,1854.32,483.74,Activo,483.74,9072.76,1854.32,0.26
EMP016849,Eólica,PROJ023244,5188.32,3426.3,84.68,Activo,84.68,5188.32,3426.3,0.02
EMP014612,Geotérmica,PROJ023245,2145.49,1007.46,393.28,Activo,393.28,2145.49,1007.46,0.39
EMP008137,Solar,PROJ023246,241.37,1537.03,51.44,En desarrollo,51.44,241.37,1537.03,0.03
EMP006724,Hidroeléctrica,PROJ023247,9468.34,2199.98,239.11,En desarrollo,239.11,9468.34,2199.98,0.11
EMP019594,Solar,PROJ023248,6941.55,296.85,374.73,Activo,374.73,6941.55,296.85,1.26
EMP012009,Geotérmica,PROJ023249,7706.98,4342.28,257.7,Activo,257.7,7706.98,4342.28,0.06
EMP009626,Eólica,PROJ023250,7305.25,3289.67,59.84,Finalizado,500.28,14271.23,4058.64,0.12
EMP016905,Geotérmica,PROJ023251,9664.7,4180.68,50.35,En desarrollo,50.35,9664.7,4180.68,0.01
EMP020315,Geotérmica,PROJ023252,2406.55,3841.52,220.99,En desarrollo,220.99,2406.55,3841.52,0.06
EMP002973,Biomasa,PROJ023253,8674.68,4895.49,379.39,En desarrollo,940.65,11551.48,7201.29,0.13
EMP003944,Biomasa,PROJ023254,9063.0,4713.4,191.11,Activo,458.96,11550.97,5076.0,0.09
EMP022558,Solar,PROJ023255,1179.96,2766.63,5.01,Activo,5.01,1179.96,2766.63,0.0
EMP015459,Solar,PROJ023256,3252.6,883.66,277.19,Activo,1137.26,9841.52,5164.63,0.22
EMP007452,Solar,PROJ023257,1286.91,1193.44,274.08,Activo,274.08,1286.91,1193.44,0.23
EMP023564,Solar,PROJ023258,6249.12,4760.16,472.3,En desarrollo,636.87,11824.91,9708.76,0.07
EMP004177,Biomasa,PROJ023259,4772.63,3657.46,184.61,En desarrollo,184.61,4772.63,3657.46,0.05
EMP018826,Hidroeléctrica,PROJ023260,2127.77,3707.4,155.98,Finalizado,615.1,3231.1,4609.01,0.13
EMP017770,Hidroeléctrica,PROJ023261,9935.04,1007.8,24.14,Finalizado,24.14,9935.04,1007.8,0.02
EMP009369,Geotérmica,PROJ023262,9539.63,3995.77,276.0,En desarrollo,276.0,9539.63,3995.77,0.07
EMP016755,Biomasa,PROJ023263,9679.47,2228.28,223.33,Activo,223.33,9679.47,2228.28,0.1
EMP017304,Solar,PROJ023264,8039.87,3679.26,292.82,En desarrollo,739.52,14387.75,6242.41,0.12
EMP023187,Biomasa,PROJ023265,930.56,2413.54,271.97,En desarrollo,271.97,930.56,2413.54,0.11
EMP015981,Geotérmica,PROJ023266,1323.78,3335.23,70.73,Finalizado,70.73,1323.78,3335.23,0.02
EMP008953,Biomasa,PROJ023267,2133.39,236.24,388.09,Activo,388.09,2133.39,236.24,1.64
EMP017535,Geotérmica,PROJ023268,9375.05,2152.14,228.18,Finalizado,228.18,9375.05,2152.14,0.11
EMP019396,Solar,PROJ023269,7744.75,2947.95,439.02,En desarrollo,439.02,7744.75,2947.95,0.15
EMP016252,Solar,PROJ023270,8632.08,3355.75,235.14,Activo,235.14,8632.08,3355.75,0.07
EMP011327,Eólica,PROJ023271,7306.64,232.61,273.09,Activo,273.09,7306.64,232.61,1.17
EMP003010,Eólica,PROJ023272,7292.94,4113.92,326.14,En desarrollo,326.14,7292.94,4113.92,0.08
EMP019417,Geotérmica,PROJ023273,3048.28,3625.81,467.74,En desarrollo,467.74,3048.28,3625.81,0.13
EMP012326,Eólica,PROJ023274,1446.04,3662.8,484.23,En desarrollo,484.23,1446.04,3662.8,0.13
EMP015531,Solar,PROJ023275,4297.84,2034.48,449.6,Activo,449.6,4297.84,2034.48,0.22
EMP001163,Hidroeléctrica,PROJ023276,478.18,1518.38,83.71,Finalizado,83.71,478.18,1518.38,0.06
EMP001757,Solar,PROJ023277,4747.6,2169.67,439.87,Finalizado,439.87,4747.6,2169.67,0.2
EMP019495,Hidroeléctrica,PROJ023278,5007.86,2198.68,395.24,En desarrollo,395.24,5007.86,2198.68,0.18
EMP007643,Hidroeléctrica,PROJ023279,654.69,4554.43,201.65,Activo,201.65,654.69,4554.43,0.04
EMP022968,Eólica,PROJ023280,2279.75,3718.77,345.68,En desarrollo,345.68,2279.75,3718.77,0.09
EMP012004,Hidroeléctrica,PROJ023281,3062.8,918.37,10.94,En desarrollo,10.94,3062.8,918.37,0.01
EMP023122,Eólica,PROJ023282,8747.07,574.69,220.02,En desarrollo,664.86,22523.64,5995.54,0.11
EMP007314,Eólica,PROJ023283,864.59,4978.46,309.57,Finalizado,309.57,864.59,4978.46,0.06
EMP005622,Biomasa,PROJ023284,69.29,2069.34,282.86,En desarrollo,282.86,69.29,2069.34,0.14
EMP021991,Solar,PROJ023285,8376.85,824.02,424.38,Finalizado,424.38,8376.85,824.02,0.52
EMP015397,Eólica,PROJ023286,1376.88,3083.47,176.52,En desarrollo,176.52,1376.88,3083.47,0.06
EMP006781,Geotérmica,PROJ023287,4974.18,4532.8,299.75,En desarrollo,299.75,4974.18,4532.8,0.07
EMP019121,Eólica,PROJ023288,438.57,727.78,380.65,Finalizado,380.65,438.57,727.78,0.52
EMP011219,Hidroeléctrica,PROJ023289,4700.71,1750.15,340.53,Activo,444.85,13246.77,4407.33,0.1
EMP020092,Geotérmica,PROJ023290,8160.58,584.93,301.04,Finalizado,714.83,15671.99,1274.72,0.56
EMP019423,Geotérmica,PROJ023291,6476.26,3792.67,254.01,En desarrollo,254.01,6476.26,3792.67,0.07
EMP000624,Geotérmica,PROJ023292,3036.91,3205.3,396.92,Activo,396.92,3036.91,3205.3,0.12
EMP011014,Eólica,PROJ023293,3462.29,3478.36,390.23,Activo,390.23,3462.29,3478.36,0.11
EMP007971,Hidroeléctrica,PROJ023294,1556.13,4452.26,480.01,Activo,480.01,1556.13,4452.26,0.11
EMP003624,Eólica,PROJ023295,4865.05,3062.4,205.49,En desarrollo,205.49,4865.05,3062.4,0.07
EMP007329,Hidroeléctrica,PROJ023296,2796.37,394.77,152.26,Activo,423.21,10046.58,1543.66,0.27
EMP022988,Biomasa,PROJ023297,2236.78,4667.23,202.87,Finalizado,202.87,2236.78,4667.23,0.04
EMP003541,Geotérmica,PROJ023298,7380.24,3465.58,34.07,Activo,34.07,7380.24,3465.58,0.01
EMP007030,Geotérmica,PROJ023299,1733.41,1172.6,118.49,En desarrollo,550.35,9820.77,5922.74,0.09
EMP020773,Eólica,PROJ023300,2775.1,1225.04,245.26,En desarrollo,245.26,2775.1,1225.04,0.2
EMP012180,Hidroeléctrica,PROJ023301,6493.55,1572.36,211.92,En desarrollo,211.92,6493.55,1572.36,0.13
EMP002998,Solar,PROJ023302,2662.28,2044.16,353.47,Finalizado,353.47,2662.28,2044.16,0.17
EMP000516,Geotérmica,PROJ023303,8680.38,2030.57,15.84,Activo,15.84,8680.38,2030.57,0.01
EMP009076,Biomasa,PROJ023304,5753.51,4533.62,435.7,Activo,754.39,13971.59,5737.3,0.13
EMP020817,Eólica,PROJ023305,7986.8,975.24,68.23,Finalizado,68.23,7986.8,975.24,0.07
EMP018779,Solar,PROJ023306,9905.03,323.9,75.18,Activo,75.18,9905.03,323.9,0.23
EMP015798,Biomasa,PROJ023307,4095.74,339.25,255.5,Finalizado,651.84,12189.63,3318.66,0.2
EMP004275,Eólica,PROJ023308,7521.87,3692.56,161.37,En desarrollo,831.02,13395.35,8237.53,0.1
EMP006000,Solar,PROJ023309,9190.82,1054.54,466.96,En desarrollo,466.96,9190.82,1054.54,0.44
EMP019939,Solar,PROJ023310,7428.1,4062.98,329.19,Finalizado,547.76,8232.45,6178.98,0.09
EMP008977,Geotérmica,PROJ023311,5655.45,4144.52,45.46,En desarrollo,45.46,5655.45,4144.52,0.01
EMP010969,Biomasa,PROJ023312,8607.92,3400.26,285.13,Activo,285.13,8607.92,3400.26,0.08
EMP018806,Solar,PROJ023313,9937.52,4883.88,322.89,En desarrollo,612.88,11629.09,8816.67,0.07
EMP012733,Geotérmica,PROJ023314,9248.65,830.97,253.0,Activo,745.32,16909.63,8671.93,0.09
EMP004548,Biomasa,PROJ023315,1992.98,4373.97,21.27,En desarrollo,21.27,1992.98,4373.97,0.0
EMP004418,Geotérmica,PROJ023316,9168.87,360.59,278.2,En desarrollo,278.2,9168.87,360.59,0.77
EMP010495,Hidroeléctrica,PROJ023317,1122.49,3541.94,319.26,En desarrollo,319.26,1122.49,3541.94,0.09
EMP012375,Geotérmica,PROJ023318,6724.43,709.55,61.82,En desarrollo,268.63,15259.61,2770.45,0.1
EMP003559,Hidroeléctrica,PROJ023319,1687.89,4651.69,487.24,Finalizado,487.24,1687.89,4651.69,0.1
EMP014500,Solar,PROJ023320,7437.76,1785.26,351.31,En desarrollo,351.31,7437.76,1785.26,0.2
EMP023526,Geotérmica,PROJ023321,3571.57,642.66,156.24,Finalizado,156.24,3571.57,642.66,0.24
EMP006127,Solar,PROJ023322,6803.67,2298.16,386.23,Activo,386.23,6803.67,2298.16,0.17
EMP006019,Solar,PROJ023323,1560.01,2340.1,424.32,En desarrollo,424.32,1560.01,2340.1,0.18
EMP016346,Hidroeléctrica,PROJ023324,6065.58,4471.01,441.57,Activo,441.57,6065.58,4471.01,0.1
EMP023694,Geotérmica,PROJ023325,9597.51,1413.51,296.01,Finalizado,296.01,9597.51,1413.51,0.21
EMP005548,Eólica,PROJ023326,3834.09,3705.03,67.16,En desarrollo,67.16,3834.09,3705.03,0.02
EMP020966,Solar,PROJ023327,9750.04,2696.95,378.37,Finalizado,378.37,9750.04,2696.95,0.14
EMP012542,Eólica,PROJ023328,3519.47,1253.66,246.18,Finalizado,246.18,3519.47,1253.66,0.2
EMP013873,Geotérmica,PROJ023329,9219.74,2448.52,438.97,En desarrollo,438.97,9219.74,2448.52,0.18
EMP005053,Biomasa,PROJ023330,1768.27,2737.41,182.77,Activo,182.77,1768.27,2737.41,0.07
EMP000253,Geotérmica,PROJ023331,9057.51,3763.29,27.95,Finalizado,27.95,9057.51,3763.29,0.01
EMP021998,Biomasa,PROJ023332,5404.77,2409.78,358.97,Finalizado,358.97,5404.77,2409.78,0.15
EMP000097,Eólica,PROJ023333,5642.27,2019.84,83.22,En desarrollo,83.22,5642.27,2019.84,0.04
EMP000623,Eólica,PROJ023334,6845.74,1339.11,120.0,Activo,120.0,6845.74,1339.11,0.09
EMP015507,Hidroeléctrica,PROJ023335,5313.5,1232.26,122.51,En desarrollo,336.01,12062.64,3488.2,0.1
EMP005240,Solar,PROJ023336,8957.82,50.4,218.61,Activo,368.64,16393.63,1363.96,0.27
EMP018623,Hidroeléctrica,PROJ023337,1014.56,1706.43,268.32,Activo,268.32,1014.56,1706.43,0.16
EMP003293,Eólica,PROJ023338,5574.93,3562.08,469.53,Activo,518.55,13329.45,8444.18,0.06
EMP010224,Solar,PROJ023339,6546.45,587.41,498.93,Activo,990.15,7254.67,2285.1,0.43
EMP004692,Biomasa,PROJ023340,6438.69,562.69,38.5,Activo,38.5,6438.69,562.69,0.07
EMP004670,Geotérmica,PROJ023341,8156.61,66.55,298.92,Finalizado,298.92,8156.61,66.55,4.49
EMP008492,Biomasa,PROJ023342,6666.45,4393.5,333.51,En desarrollo,798.84,6884.51,9302.4,0.09
EMP020258,Eólica,PROJ023343,3633.44,2317.2,331.29,Finalizado,331.29,3633.44,2317.2,0.14
EMP015709,Biomasa,PROJ023344,5778.24,1319.01,170.55,En desarrollo,170.55,5778.24,1319.01,0.13
EMP023217,Eólica,PROJ023345,4112.99,877.26,1.1,En desarrollo,252.15,10816.16,2201.86,0.11
EMP013197,Biomasa,PROJ023346,898.32,4378.32,450.22,Activo,450.22,898.32,4378.32,0.1
EMP023094,Biomasa,PROJ023347,9096.74,2229.77,312.23,Activo,312.23,9096.74,2229.77,0.14
EMP003206,Eólica,PROJ023348,4859.84,4864.24,12.58,Finalizado,157.52,11753.75,7220.13,0.02
EMP017066,Eólica,PROJ023349,5535.0,4341.67,114.36,Activo,114.36,5535.0,4341.67,0.03
EMP013040,Eólica,PROJ023350,6208.46,2371.81,116.2,Finalizado,116.2,6208.46,2371.81,0.05
EMP011154,Hidroeléctrica,PROJ023351,858.99,4453.29,234.6,En desarrollo,612.56,6743.95,5508.78,0.11
EMP013622,Eólica,PROJ023352,1096.73,1516.71,13.75,En desarrollo,13.75,1096.73,1516.71,0.01
EMP014937,Eólica,PROJ023353,8364.29,1483.94,185.2,Finalizado,185.2,8364.29,1483.94,0.12
EMP007973,Geotérmica,PROJ023354,9206.22,3098.86,242.85,En desarrollo,242.85,9206.22,3098.86,0.08
EMP015351,Solar,PROJ023355,387.89,1645.29,339.44,En desarrollo,453.67,749.09,4482.79,0.1
EMP011803,Solar,PROJ023356,9228.73,1194.74,332.04,Finalizado,332.04,9228.73,1194.74,0.28
EMP000990,Hidroeléctrica,PROJ023357,2700.69,4913.28,337.52,En desarrollo,480.74,11301.74,7754.65,0.06
EMP006183,Eólica,PROJ023358,6960.21,2612.73,219.53,Activo,219.53,6960.21,2612.73,0.08
EMP004408,Hidroeléctrica,PROJ023359,8019.03,2336.37,166.77,Finalizado,166.77,8019.03,2336.37,0.07
EMP021611,Geotérmica,PROJ023360,3433.91,445.95,42.38,Activo,42.38,3433.91,445.95,0.1
EMP018968,Hidroeléctrica,PROJ023361,3734.13,411.0,403.09,En desarrollo,403.09,3734.13,411.0,0.98
EMP009706,Geotérmica,PROJ023362,1688.78,3685.87,134.71,Activo,134.71,1688.78,3685.87,0.04
EMP000370,Hidroeléctrica,PROJ023363,5319.77,1894.49,17.66,Finalizado,17.66,5319.77,1894.49,0.01
EMP008612,Solar,PROJ023364,2439.84,1626.0,436.83,Finalizado,436.83,2439.84,1626.0,0.27
EMP018132,Biomasa,PROJ023365,917.19,684.2,291.28,En desarrollo,291.28,917.19,684.2,0.43
EMP007710,Eólica,PROJ023366,6184.54,108.35,121.54,Finalizado,121.54,6184.54,108.35,1.12
EMP009555,Solar,PROJ023367,6921.89,4992.6,184.7,Activo,184.7,6921.89,4992.6,0.04
EMP018817,Hidroeléctrica,PROJ023368,3471.44,4399.44,292.0,Activo,292.0,3471.44,4399.44,0.07
EMP020951,Geotérmica,PROJ023369,8902.35,3175.79,231.26,Finalizado,481.25,17671.63,4532.93,0.11
EMP005466,Hidroeléctrica,PROJ023370,8658.83,300.58,485.9,Finalizado,841.35,9305.65,404.37,2.08
EMP023323,Hidroeléctrica,PROJ023371,342.08,1644.76,412.41,En desarrollo,412.41,342.08,1644.76,0.25
EMP013939,Biomasa,PROJ023372,1122.14,4717.58,125.12,Activo,125.12,1122.14,4717.58,0.03
EMP015505,Geotérmica,PROJ023373,5897.7,3152.86,76.09,Finalizado,76.09,5897.7,3152.86,0.02
EMP006480,Geotérmica,PROJ023374,3266.94,630.61,221.68,Finalizado,221.68,3266.94,630.61,0.35
EMP016175,Geotérmica,PROJ023375,2754.03,930.91,415.32,En desarrollo,876.88,5692.37,3356.0,0.26
EMP007560,Biomasa,PROJ023376,1005.51,3399.24,175.64,En desarrollo,175.64,1005.51,3399.24,0.05
EMP024365,Eólica,PROJ023377,243.83,951.09,87.52,En desarrollo,87.52,243.83,951.09,0.09
EMP003845,Hidroeléctrica,PROJ023378,6644.73,1761.37,446.76,En desarrollo,773.51,13705.88,1819.7,0.43
EMP010335,Biomasa,PROJ023379,4025.3,4225.41,94.7,Finalizado,94.7,4025.3,4225.41,0.02
EMP017447,Eólica,PROJ023380,1994.32,653.16,297.9,Finalizado,297.9,1994.32,653.16,0.46
EMP007935,Hidroeléctrica,PROJ023381,2743.81,2423.02,304.19,Activo,304.19,2743.81,2423.02,0.13
EMP005848,Solar,PROJ023382,2356.17,4003.05,266.19,Activo,266.19,2356.17,4003.05,0.07
EMP009562,Geotérmica,PROJ023383,315.48,3880.62,57.66,En desarrollo,57.66,315.48,3880.62,0.01
EMP020394,Solar,PROJ023384,6972.22,4864.62,96.82,Activo,388.41,15237.97,8403.01,0.05
EMP020884,Solar,PROJ023385,5800.98,920.53,260.09,Finalizado,260.09,5800.98,920.53,0.28
EMP010210,Hidroeléctrica,PROJ023386,5887.67,1911.3,419.26,Activo,419.26,5887.67,1911.3,0.22
EMP017785,Solar,PROJ023387,9367.18,3438.17,318.92,Activo,318.92,9367.18,3438.17,0.09
EMP001549,Eólica,PROJ023388,5582.1,1898.52,393.27,En desarrollo,393.27,5582.1,1898.52,0.21
EMP016218,Biomasa,PROJ023389,2119.08,2664.44,241.84,Activo,241.84,2119.08,2664.44,0.09
EMP023896,Geotérmica,PROJ023390,4171.34,3666.17,195.36,Activo,195.36,4171.34,3666.17,0.05
EMP018727,Hidroeléctrica,PROJ023391,6088.47,3703.58,245.06,Finalizado,245.06,6088.47,3703.58,0.07
EMP020729,Solar,PROJ023392,2356.12,1946.75,332.25,Finalizado,332.25,2356.12,1946.75,0.17
EMP023418,Solar,PROJ023393,6820.87,4157.04,475.67,En desarrollo,475.67,6820.87,4157.04,0.11
EMP008247,Geotérmica,PROJ023394,4904.66,1723.67,76.98,Finalizado,282.08,12622.8,6414.5,0.04
EMP008728,Hidroeléctrica,PROJ023395,9606.81,3350.74,42.09,Finalizado,190.24,18628.48,7789.56,0.02
EMP017729,Eólica,PROJ023396,4447.04,4706.5,178.07,En desarrollo,178.07,4447.04,4706.5,0.04
EMP000712,Hidroeléctrica,PROJ023397,9519.35,356.13,111.23,Activo,111.23,9519.35,356.13,0.31
EMP020105,Hidroeléctrica,PROJ023398,7483.41,1861.44,234.45,Finalizado,234.45,7483.41,1861.44,0.13
EMP008689,Hidroeléctrica,PROJ023399,724.53,4296.18,249.62,Activo,499.06,3574.87,12108.8,0.04
EMP015383,Solar,PROJ023400,9176.87,2830.07,72.55,En desarrollo,72.55,9176.87,2830.07,0.03
EMP006830,Eólica,PROJ023401,3358.27,4010.74,349.14,En desarrollo,349.14,3358.27,4010.74,0.09
EMP017121,Biomasa,PROJ023402,5710.74,2748.51,52.61,En desarrollo,52.61,5710.74,2748.51,0.02
EMP023654,Hidroeléctrica,PROJ023403,4484.83,978.43,89.69,Finalizado,89.69,4484.83,978.43,0.09
EMP009033,Eólica,PROJ023404,1896.31,4468.87,62.28,Finalizado,62.28,1896.31,4468.87,0.01
EMP022729,Solar,PROJ023405,4240.31,2722.61,305.4,Finalizado,305.4,4240.31,2722.61,0.11
EMP016936,Geotérmica,PROJ023406,5609.39,2127.47,490.0,Activo,490.0,5609.39,2127.47,0.23
EMP010105,Hidroeléctrica,PROJ023407,162.57,314.69,242.37,Activo,477.8,7015.87,1992.19,0.24
EMP004146,Solar,PROJ023408,7465.04,2461.2,169.37,Finalizado,169.37,7465.04,2461.2,0.07
EMP022950,Geotérmica,PROJ023409,4223.83,1294.94,156.7,Activo,156.7,4223.83,1294.94,0.12
EMP013677,Geotérmica,PROJ023410,3022.37,412.43,391.66,En desarrollo,391.66,3022.37,412.43,0.95
EMP015959,Geotérmica,PROJ023411,1639.28,4338.87,359.18,En desarrollo,381.66,2592.32,4731.24,0.08
EMP010882,Solar,PROJ023412,5734.34,2174.07,408.6,Finalizado,408.6,5734.34,2174.07,0.19
EMP023294,Hidroeléctrica,PROJ023413,664.23,4165.06,329.34,Activo,329.34,664.23,4165.06,0.08
EMP000195,Solar,PROJ023414,8818.94,3986.86,460.03,En desarrollo,460.03,8818.94,3986.86,0.12
EMP011985,Solar,PROJ023415,8464.33,2270.14,14.93,En desarrollo,14.93,8464.33,2270.14,0.01
EMP018924,Geotérmica,PROJ023416,2854.49,4255.24,187.49,En desarrollo,187.49,2854.49,4255.24,0.04
EMP024022,Geotérmica,PROJ023417,1899.15,1280.7,137.52,Finalizado,137.52,1899.15,1280.7,0.11
EMP003890,Eólica,PROJ023418,6859.36,3696.49,404.61,Activo,404.61,6859.36,3696.49,0.11
EMP022985,Biomasa,PROJ023419,4536.64,1869.59,239.81,Activo,239.81,4536.64,1869.59,0.13
EMP012573,Hidroeléctrica,PROJ023420,411.58,2243.05,360.78,Finalizado,698.57,7906.62,6857.99,0.1
EMP007377,Eólica,PROJ023421,6338.09,3850.0,239.56,Activo,520.25,12691.04,7815.58,0.07
EMP003002,Hidroeléctrica,PROJ023422,5900.08,2560.5,384.25,En desarrollo,883.24,12620.16,5237.04,0.17
EMP021569,Solar,PROJ023423,5174.54,1813.43,61.29,En desarrollo,61.29,5174.54,1813.43,0.03
EMP021665,Geotérmica,PROJ023424,5155.06,4547.29,287.56,Finalizado,287.56,5155.06,4547.29,0.06
EMP020456,Hidroeléctrica,PROJ023425,3095.18,429.51,422.93,Activo,641.47,8654.33,489.54,1.31
EMP022872,Eólica,PROJ023426,6919.38,3548.5,366.67,En desarrollo,366.67,6919.38,3548.5,0.1
EMP018854,Eólica,PROJ023427,9045.34,181.12,113.88,Finalizado,113.88,9045.34,181.12,0.63
EMP001064,Geotérmica,PROJ023428,3466.19,951.96,104.59,Finalizado,104.59,3466.19,951.96,0.11
EMP009755,Hidroeléctrica,PROJ023429,7864.73,3689.88,113.79,Finalizado,113.79,7864.73,3689.88,0.03
EMP000534,Eólica,PROJ023430,1240.66,650.71,19.06,Finalizado,449.2,6462.5,1633.82,0.27
EMP005287,Eólica,PROJ023431,3411.65,4943.3,39.41,En desarrollo,39.41,3411.65,4943.3,0.01
EMP014844,Biomasa,PROJ023432,6878.12,2420.22,298.23,En desarrollo,533.73,15750.72,5302.42,0.1
