proyecto_id,empresa_id,tipo_energia,capacidad_generacion,reduccion_emisiones,costo_proyecto,estado_proyecto
PROJ020000,EMP000931,HidroelÃ©ctrica,8273.15,3793.16,64.11,En desarrollo
PROJ020001,EMP005937,Solar,1775.51,2517.8,401.97,Finalizado
PROJ020002,EMP002047,EÃ³lica,9987.81,2058.31,282.16,En desarrollo
PROJ020003,EMP014821,HidroelÃ©ctrica,9934.09,2981.8,252.66,En desarrollo
PROJ020004,EMP021016,HidroelÃ©ctrica,7526.44,2126.29,108.15,En desarrollo
PROJ020005,EMP020497,HidroelÃ©ctrica,57.86,2709.52,415.63,En desarrollo
PROJ020006,EMP008444,GeotÃ©rmica,9965.8,641.39,397.78,En desarrollo
PROJ020007,EMP014135,GeotÃ©rmica,6672.61,1367.0,120.79,Activo
PROJ020008,EMP007702,EÃ³lica,7781.94,2749.42,300.21,Activo
PROJ020009,EMP010945,Solar,3464.65,157.3,88.07,Activo
PROJ020010,EMP006672,HidroelÃ©ctrica,4920.22,2330.56,444.75,En desarrollo
PROJ020011,EMP024046,Biomasa,1744.34,1934.35,74.19,Activo
PROJ020012,EMP010319,Biomasa,1727.1,4601.35,481.76,Finalizado
PROJ020013,EMP001483,Biomasa,6705.98,4590.62,252.56,Finalizado
PROJ020014,EMP013206,Biomasa,8758.6,4188.42,22.36,Finalizado
PROJ020015,EMP023334,GeotÃ©rmica,7344.34,2000.76,386.0,Activo
PROJ020016,EMP001973,GeotÃ©rmica,1756.97,2860.73,387.7,En desarrollo
PROJ020017,EMP005393,EÃ³lica,3770.39,3080.63,450.18,Finalizado
PROJ020018,EMP024215,EÃ³lica,7289.05,129.98,221.66,Activo
PROJ020019,EMP007611,Solar,2940.04,4087.74,219.8,Activo
PROJ020020,EMP023251,EÃ³lica,6473.43,1417.36,290.94,Activo
PROJ020021,EMP000628,Biomasa,7157.74,2547.68,30.3,Finalizado
PROJ020022,EMP018447,Solar,3168.23,4467.92,74.23,Activo
PROJ020023,EMP019602,HidroelÃ©ctrica,3227.15,1445.31,9.72,Finalizado
PROJ020024,EMP006973,GeotÃ©rmica,5692.47,4167.79,387.94,Finalizado
PROJ020025,EMP023575,HidroelÃ©ctrica,5895.84,826.93,164.49,En desarrollo
PROJ020026,EMP019462,Biomasa,9327.37,2476.72,42.65,En desarrollo
PROJ020027,EMP020952,Solar,7379.57,2025.88,186.24,En desarrollo
PROJ020028,EMP015667,GeotÃ©rmica,7986.77,2317.47,407.96,Finalizado
PROJ020029,EMP024535,Solar,9893.81,592.69,247.46,Activo
PROJ020030,EMP014795,Biomasa,6859.24,516.8,183.25,Finalizado
PROJ020031,EMP005533,HidroelÃ©ctrica,2650.31,2174.25,43.11,En desarrollo
PROJ020032,EMP009464,HidroelÃ©ctrica,9104.0,4412.09,278.83,Activo
PROJ020033,EMP014071,HidroelÃ©ctrica,2241.23,2148.64,491.82,Finalizado
PROJ020034,EMP022179,GeotÃ©rmica,8315.18,3864.76,27.06,En desarrollo
PROJ020035,EMP017059,Biomasa,6728.98,1378.27,26.32,En desarrollo
PROJ020036,EMP004900,EÃ³lica,7408.47,1235.43,347.68,En desarrollo
PROJ020037,EMP014409,GeotÃ©rmica,3720.99,1064.71,230.51,Finalizado
PROJ020038,EMP000687,EÃ³lica,3436.49,84.6,135.36,Finalizado
PROJ020039,EMP003022,Solar,3410.93,644.94,97.75,En desarrollo
PROJ020040,EMP009544,Biomasa,2523.81,2540.89,333.11,Activo
PROJ020041,EMP016030,GeotÃ©rmica,419.05,1401.46,25.41,Finalizado
PROJ020042,EMP023942,Solar,4333.49,2901.89,300.73,Finalizado
PROJ020043,EMP001588,HidroelÃ©ctrica,684.64,97.23,482.34,Activo
PROJ020044,EMP022948,Biomasa,8069.1,4911.31,436.78,Finalizado
PROJ020045,EMP000842,Biomasa,9606.51,1913.19,46.24,Activo
PROJ020046,EMP003286,GeotÃ©rmica,4459.82,2438.39,198.36,Finalizado
PROJ020047,EMP014524,Solar,9350.72,3683.41,92.49,Activo
PROJ020048,EMP005108,EÃ³lica,4733.14,449.08,273.32,En desarrollo
PROJ020049,EMP017635,GeotÃ©rmica,3376.25,772.28,12.44,En desarrollo
PROJ020050,EMP023139,HidroelÃ©ctrica,4029.94,4924.42,218.23,En desarrollo
PROJ020051,EMP000115,GeotÃ©rmica,6256.39,1800.79,205.96,Finalizado
PROJ020052,EMP018048,EÃ³lica,2721.85,4550.82,98.44,Finalizado
PROJ020053,EMP021846,HidroelÃ©ctrica,7775.91,2454.98,242.98,En desarrollo
PROJ020054,EMP017979,EÃ³lica,8206.47,4138.19,181.94,En desarrollo
PROJ020055,EMP015439,Biomasa,5710.45,3936.66,100.43,En desarrollo
PROJ020056,EMP007721,HidroelÃ©ctrica,8196.25,1440.92,270.03,Activo
PROJ020057,EMP007361,HidroelÃ©ctrica,3900.72,1561.14,221.48,Finalizado
PROJ020058,EMP015305,GeotÃ©rmica,4224.12,4684.03,217.58,Finalizado
PROJ020059,EMP019230,GeotÃ©rmica,4539.13,2821.86,418.19,Activo
PROJ020060,EMP019691,HidroelÃ©ctrica,5454.76,361.4,0.41,En desarrollo
PROJ020061,EMP008624,GeotÃ©rmica,4961.3,868.06,285.19,Finalizado
PROJ020062,EMP006045,Solar,1630.11,4949.65,307.71,Activo
PROJ020063,EMP009636,Solar,6155.31,2420.64,350.68,Finalizado
PROJ020064,EMP019668,GeotÃ©rmica,6232.89,3580.85,318.86,Finalizado
PROJ020065,EMP000196,HidroelÃ©ctrica,5334.13,1688.82,208.56,En desarrollo
PROJ020066,EMP009998,Solar,8156.22,3343.73,62.69,Activo
PROJ020067,EMP008760,GeotÃ©rmica,9338.63,952.98,27.65,En desarrollo
PROJ020068,EMP015859,HidroelÃ©ctrica,1828.82,1876.46,339.09,En desarrollo
PROJ020069,EMP008179,EÃ³lica,6302.75,3939.2,404.8,Finalizado
PROJ020070,EMP023901,EÃ³lica,1002.18,727.49,268.48,Finalizado
PROJ020071,EMP017115,Solar,6150.21,1199.3,339.84,Finalizado
PROJ020072,EMP020404,HidroelÃ©ctrica,5564.62,3267.61,375.4,Activo
PROJ020073,EMP021452,Biomasa,3928.03,420.26,50.01,Activo
PROJ020074,EMP006848,Biomasa,197.59,861.85,309.17,Activo
PROJ020075,EMP013717,GeotÃ©rmica,4001.66,3078.36,368.75,Activo
PROJ020076,EMP006122,GeotÃ©rmica,6681.25,4693.88,431.15,Activo
PROJ020077,EMP010037,Biomasa,3807.36,2160.84,64.19,Activo
PROJ020078,EMP009474,EÃ³lica,2511.24,3623.36,156.34,Finalizado
PROJ020079,EMP021391,EÃ³lica,9966.39,1887.62,408.88,Finalizado
PROJ020080,EMP002872,GeotÃ©rmica,8970.86,2819.05,213.43,Finalizado
PROJ020081,EMP004016,Biomasa,8277.16,2463.08,294.68,Finalizado
PROJ020082,EMP021838,Solar,5528.96,288.84,24.61,Finalizado
PROJ020083,EMP016792,Biomasa,3072.17,2005.53,341.86,En desarrollo
PROJ020084,EMP017092,Solar,9043.52,1462.51,152.91,Activo
PROJ020085,EMP008692,GeotÃ©rmica,4753.43,4257.61,241.81,Activo
PROJ020086,EMP003468,EÃ³lica,1317.1,3967.85,148.25,En desarrollo
PROJ020087,EMP012133,EÃ³lica,4530.94,2730.89,333.32,Finalizado
PROJ020088,EMP009083,GeotÃ©rmica,8295.92,1905.49,497.77,Finalizado
PROJ020089,EMP024625,GeotÃ©rmica,9924.38,31.34,227.72,Activo
PROJ020090,EMP023252,HidroelÃ©ctrica,560.44,2416.89,81.99,En desarrollo
PROJ020091,EMP002232,GeotÃ©rmica,5095.22,2254.2,487.01,Activo
PROJ020092,EMP006665,HidroelÃ©ctrica,3824.92,4130.33,429.03,Finalizado
PROJ020093,EMP015459,Solar,1594.94,3889.26,444.57,Finalizado
PROJ020094,EMP004271,Solar,4143.79,1576.27,264.51,Activo
PROJ020095,EMP001711,Biomasa,2440.8,1553.57,455.33,Finalizado
PROJ020096,EMP015229,GeotÃ©rmica,6985.68,3256.02,327.44,En desarrollo
PROJ020097,EMP020760,EÃ³lica,7383.67,429.3,338.9,Finalizado
PROJ020098,EMP021699,GeotÃ©rmica,9810.61,2527.31,475.89,Activo
PROJ020099,EMP018067,Solar,7769.45,823.84,198.65,En desarrollo
PROJ020100,EMP017047,GeotÃ©rmica,7602.38,3640.69,470.17,En desarrollo
PROJ020101,EMP003329,EÃ³lica,8932.7,4547.29,413.7,Activo
PROJ020102,EMP007581,Solar,9788.12,149.4,348.87,Activo
PROJ020103,EMP014981,Solar,6605.83,4627.36,401.59,En desarrollo
PROJ020104,EMP004681,GeotÃ©rmica,9206.47,341.16,272.35,Finalizado
PROJ020105,EMP018735,HidroelÃ©ctrica,8872.78,2799.29,269.29,Activo
PROJ020106,EMP014409,EÃ³lica,4801.41,730.1,376.75,En desarrollo
PROJ020107,EMP014933,EÃ³lica,6208.94,2701.79,315.33,Activo
PROJ020108,EMP001720,HidroelÃ©ctrica,2578.52,3944.69,465.23,Finalizado
PROJ020109,EMP021899,GeotÃ©rmica,602.52,4607.81,218.02,En desarrollo
PROJ020110,EMP014346,Biomasa,6200.22,4489.78,4.8,Activo
PROJ020111,EMP007243,Solar,4323.37,4520.69,49.58,Finalizado
PROJ020112,EMP020999,Biomasa,4292.94,1106.68,350.29,En desarrollo
PROJ020113,EMP012293,Biomasa,6095.51,1472.03,23.13,En desarrollo
PROJ020114,EMP013203,Solar,9438.7,2451.55,290.87,Activo
PROJ020115,EMP007420,Biomasa,5349.84,1869.94,333.95,Activo
PROJ020116,EMP003847,HidroelÃ©ctrica,2730.43,2987.55,110.38,Finalizado
PROJ020117,EMP020059,Biomasa,2131.45,2832.31,481.69,Activo
PROJ020118,EMP003227,Solar,4499.22,2760.97,460.07,Finalizado
PROJ020119,EMP007544,GeotÃ©rmica,9957.33,2851.93,376.31,En desarrollo
PROJ020120,EMP024376,Biomasa,3969.24,3037.02,62.79,Activo
PROJ020121,EMP001580,EÃ³lica,732.25,2160.67,495.92,En desarrollo
PROJ020122,EMP007539,Biomasa,6887.02,1656.72,66.81,Activo
PROJ020123,EMP010837,GeotÃ©rmica,1060.09,1241.64,40.69,Finalizado
PROJ020124,EMP010285,Biomasa,2795.68,4168.21,461.94,Finalizado
PROJ020125,EMP005318,Solar,7675.42,4818.79,142.43,En desarrollo
PROJ020126,EMP006765,GeotÃ©rmica,1193.83,490.97,487.77,Activo
PROJ020127,EMP022005,Biomasa,6593.02,4882.5,110.44,Finalizado
PROJ020128,EMP001393,HidroelÃ©ctrica,208.23,1527.6,45.71,Finalizado
PROJ020129,EMP015721,Biomasa,9586.6,899.95,93.46,Activo
PROJ020130,EMP002706,Biomasa,8369.4,931.85,484.63,Activo
PROJ020131,EMP023233,Solar,8504.81,1311.84,132.27,Finalizado
PROJ020132,EMP014415,GeotÃ©rmica,257.96,4730.13,241.49,Finalizado
PROJ020133,EMP009974,Solar,4952.43,2526.38,251.91,Finalizado
PROJ020134,EMP003008,EÃ³lica,3734.9,3433.98,467.5,Activo
PROJ020135,EMP003861,Solar,3818.8,1737.06,48.91,En desarrollo
PROJ020136,EMP011509,HidroelÃ©ctrica,6841.8,4560.43,89.37,En desarrollo
PROJ020137,EMP004543,Solar,6223.57,172.98,304.69,Finalizado
PROJ020138,EMP004935,Solar,8767.64,2221.02,32.13,En desarrollo
PROJ020139,EMP009569,Biomasa,7558.02,3596.57,178.34,En desarrollo
PROJ020140,EMP022938,Solar,8316.37,924.78,86.78,Finalizado
PROJ020141,EMP003874,EÃ³lica,5168.82,1755.62,144.67,En desarrollo
PROJ020142,EMP014637,EÃ³lica,1720.02,3768.66,261.91,En desarrollo
PROJ020143,EMP018067,Solar,3830.71,1880.16,85.52,Activo
PROJ020144,EMP024501,GeotÃ©rmica,9468.86,1699.14,23.69,Finalizado
PROJ020145,EMP022194,HidroelÃ©ctrica,4691.26,2547.57,149.6,Finalizado
PROJ020146,EMP022207,EÃ³lica,9739.6,4071.61,494.64,Activo
PROJ020147,EMP006184,Biomasa,3072.56,3056.25,163.08,En desarrollo
PROJ020148,EMP001913,Solar,2327.25,2144.05,54.28,En desarrollo
PROJ020149,EMP003124,EÃ³lica,9394.68,667.96,207.37,Activo
PROJ020150,EMP022664,Solar,7032.11,1398.34,397.61,Activo
PROJ020151,EMP001839,HidroelÃ©ctrica,9900.19,797.83,116.31,En desarrollo
PROJ020152,EMP012554,Biomasa,7271.63,3523.89,470.23,En desarrollo
PROJ020153,EMP002966,GeotÃ©rmica,5275.12,1620.06,100.42,Finalizado
PROJ020154,EMP012308,HidroelÃ©ctrica,370.14,4060.12,187.75,Finalizado
PROJ020155,EMP012271,EÃ³lica,5706.73,2277.39,38.17,En desarrollo
PROJ020156,EMP011378,Solar,366.05,2553.83,200.24,En desarrollo
PROJ020157,EMP022195,Solar,4481.13,727.79,6.63,Finalizado
PROJ020158,EMP020340,GeotÃ©rmica,8643.67,258.95,193.76,En desarrollo
PROJ020159,EMP012289,EÃ³lica,8613.74,527.19,332.86,En desarrollo
PROJ020160,EMP000405,Biomasa,4750.13,302.96,374.4,En desarrollo
PROJ020161,EMP010152,GeotÃ©rmica,964.08,379.32,215.49,Activo
PROJ020162,EMP019177,Biomasa,9934.45,3523.57,243.52,Finalizado
PROJ020163,EMP000350,HidroelÃ©ctrica,1055.43,4686.35,103.94,Finalizado
PROJ020164,EMP016042,HidroelÃ©ctrica,4352.25,85.47,169.88,Finalizado
PROJ020165,EMP000927,Solar,3087.92,1721.8,409.3,En desarrollo
PROJ020166,EMP018238,Biomasa,9006.12,1080.01,414.65,En desarrollo
PROJ020167,EMP016871,EÃ³lica,8256.86,3350.2,359.53,En desarrollo
PROJ020168,EMP018078,EÃ³lica,9285.21,1900.34,304.39,En desarrollo
PROJ020169,EMP010299,GeotÃ©rmica,9679.81,3004.13,249.72,Finalizado
PROJ020170,EMP018211,GeotÃ©rmica,5640.83,3050.44,492.09,Finalizado
PROJ020171,EMP011967,HidroelÃ©ctrica,5824.27,1050.22,435.81,Finalizado
PROJ020172,EMP018383,Solar,6452.08,1853.23,288.93,Finalizado
PROJ020173,EMP012056,EÃ³lica,1455.76,1483.25,43.62,Finalizado
PROJ020174,EMP019785,Solar,1288.25,4278.57,317.41,En desarrollo
PROJ020175,EMP013318,HidroelÃ©ctrica,8416.2,1077.23,140.3,Activo
PROJ020176,EMP009431,Solar,9671.62,345.6,372.31,En desarrollo
PROJ020177,EMP023452,Solar,4884.94,304.43,391.9,Finalizado
PROJ020178,EMP022504,HidroelÃ©ctrica,6011.96,2799.93,67.73,Activo
PROJ020179,EMP006743,HidroelÃ©ctrica,3188.01,797.58,287.58,En desarrollo
PROJ020180,EMP015410,GeotÃ©rmica,9989.48,858.3,455.57,En desarrollo
PROJ020181,EMP001732,Biomasa,2994.08,3821.1,15.44,En desarrollo
PROJ020182,EMP005486,EÃ³lica,6592.77,1947.7,126.4,En desarrollo
PROJ020183,EMP011799,EÃ³lica,2065.94,1489.59,129.57,Finalizado
PROJ020184,EMP020607,EÃ³lica,6397.69,4446.42,414.75,En desarrollo
PROJ020185,EMP000291,EÃ³lica,420.62,4681.83,199.98,En desarrollo
PROJ020186,EMP007195,Solar,1613.72,4123.89,80.93,Finalizado
PROJ020187,EMP020046,HidroelÃ©ctrica,9078.79,4522.18,190.56,Finalizado
PROJ020188,EMP009071,GeotÃ©rmica,8466.97,252.16,33.58,En desarrollo
PROJ020189,EMP020273,GeotÃ©rmica,9451.76,4757.66,37.76,Finalizado
PROJ020190,EMP023390,HidroelÃ©ctrica,7281.05,1540.61,373.0,Activo
PROJ020191,EMP023978,GeotÃ©rmica,3467.65,1907.78,373.95,En desarrollo
PROJ020192,EMP013874,GeotÃ©rmica,4779.23,26.4,474.07,Finalizado
PROJ020193,EMP001743,GeotÃ©rmica,845.68,1324.35,130.86,En desarrollo
PROJ020194,EMP002194,EÃ³lica,2367.24,4366.61,495.52,En desarrollo
PROJ020195,EMP023205,EÃ³lica,7457.15,205.36,87.07,Finalizado
PROJ020196,EMP020053,EÃ³lica,8222.98,858.05,321.56,Finalizado
PROJ020197,EMP022711,Biomasa,5115.61,3710.8,402.39,Activo
PROJ020198,EMP023960,EÃ³lica,5670.31,643.25,486.13,En desarrollo
PROJ020199,EMP016246,Biomasa,1973.1,4734.19,26.01,En desarrollo
PROJ020200,EMP020038,EÃ³lica,3673.05,4156.76,205.14,En desarrollo
PROJ020201,EMP015413,Biomasa,2542.73,351.48,77.32,Activo
PROJ020202,EMP017323,HidroelÃ©ctrica,726.25,2594.61,458.53,Activo
PROJ020203,EMP023937,EÃ³lica,1429.46,3480.83,393.15,En desarrollo
PROJ020204,EMP013901,Biomasa,7985.11,1819.78,5.61,En desarrollo
PROJ020205,EMP012846,GeotÃ©rmica,4239.52,14.63,451.06,Activo
PROJ020206,EMP022068,HidroelÃ©ctrica,4133.1,3213.92,288.56,Activo
PROJ020207,EMP013477,Biomasa,531.97,4676.21,18.67,Activo
PROJ020208,EMP020417,EÃ³lica,8303.87,1536.47,414.62,Activo
PROJ020209,EMP012291,HidroelÃ©ctrica,4845.0,4473.78,82.52,Activo
PROJ020210,EMP000690,HidroelÃ©ctrica,7421.39,2514.94,269.82,Finalizado
PROJ020211,EMP012459,Biomasa,2865.85,4668.5,63.79,Finalizado
PROJ020212,EMP004057,Solar,4466.46,4526.23,36.2,Activo
PROJ020213,EMP009921,Solar,3164.88,3892.2,145.11,Activo
PROJ020214,EMP022281,EÃ³lica,3754.01,2995.61,369.18,Activo
PROJ020215,EMP020925,GeotÃ©rmica,1393.03,1135.48,63.24,Finalizado
PROJ020216,EMP003005,Biomasa,8915.15,1759.83,256.89,Activo
PROJ020217,EMP021370,EÃ³lica,8864.38,3802.44,258.02,Finalizado
PROJ020218,EMP012684,EÃ³lica,4432.16,2601.51,399.3,Activo
PROJ020219,EMP023045,HidroelÃ©ctrica,7020.53,1751.9,437.84,Activo
PROJ020220,EMP008302,HidroelÃ©ctrica,6001.58,3369.47,474.79,Activo
PROJ020221,EMP014227,Biomasa,5781.49,431.5,225.93,En desarrollo
PROJ020222,EMP019831,Solar,2834.27,3149.46,141.06,En desarrollo
PROJ020223,EMP016651,Solar,9071.74,3381.6,130.48,En desarrollo
PROJ020224,EMP019641,HidroelÃ©ctrica,9709.98,813.92,92.19,En desarrollo
PROJ020225,EMP006763,Solar,2161.23,3646.51,371.41,En desarrollo
PROJ020226,EMP021584,Biomasa,3065.0,3343.08,105.19,En desarrollo
PROJ020227,EMP019203,Solar,1902.74,2196.81,417.48,Finalizado
PROJ020228,EMP013122,EÃ³lica,1721.82,336.77,192.98,Activo
PROJ020229,EMP020036,GeotÃ©rmica,1318.15,514.71,38.92,En desarrollo
PROJ020230,EMP023939,Biomasa,1831.59,561.64,443.9,Activo
PROJ020231,EMP018621,Biomasa,2631.82,162.44,400.06,Finalizado
PROJ020232,EMP018040,Biomasa,5665.2,639.06,286.71,Finalizado
PROJ020233,EMP001817,EÃ³lica,9369.64,2060.58,126.62,Finalizado
PROJ020234,EMP006099,Biomasa,7796.95,2792.29,320.54,Finalizado
PROJ020235,EMP003536,Biomasa,2201.68,1841.26,405.54,En desarrollo
PROJ020236,EMP014508,Solar,8283.11,3967.85,386.18,Activo
PROJ020237,EMP012395,Solar,790.1,786.73,113.93,Finalizado
PROJ020238,EMP024553,Biomasa,7569.17,1652.02,388.71,Finalizado
PROJ020239,EMP008462,Biomasa,8374.99,4162.51,65.84,Finalizado
PROJ020240,EMP023263,Solar,3459.72,4635.96,322.66,Activo
PROJ020241,EMP001949,Biomasa,664.6,3608.82,356.85,Finalizado
PROJ020242,EMP020279,EÃ³lica,501.77,569.79,208.98,En desarrollo
PROJ020243,EMP009887,GeotÃ©rmica,4354.61,3028.56,116.22,Finalizado
PROJ020244,EMP015921,EÃ³lica,2516.74,4109.72,324.38,En desarrollo
PROJ020245,EMP001108,Biomasa,6898.13,2347.44,296.3,Finalizado
PROJ020246,EMP018352,Biomasa,2551.36,4659.06,287.24,Activo
PROJ020247,EMP009220,EÃ³lica,7000.51,3795.96,256.96,Finalizado
PROJ020248,EMP002821,GeotÃ©rmica,9837.07,2387.06,78.48,Activo
PROJ020249,EMP005991,Biomasa,9197.24,15.45,120.77,En desarrollo
PROJ020250,EMP013962,EÃ³lica,385.56,3902.03,161.95,Activo
PROJ020251,EMP021128,HidroelÃ©ctrica,1042.52,4470.4,330.08,Activo
PROJ020252,EMP000600,GeotÃ©rmica,9591.99,795.56,336.35,Finalizado
PROJ020253,EMP004746,HidroelÃ©ctrica,5756.68,2348.28,379.8,Activo
PROJ020254,EMP022327,GeotÃ©rmica,6780.92,4768.35,101.62,Activo
PROJ020255,EMP017860,GeotÃ©rmica,8767.39,828.26,490.62,Finalizado
PROJ020256,EMP024204,Biomasa,8733.41,4912.14,186.7,Activo
PROJ020257,EMP015495,EÃ³lica,9498.8,566.18,289.15,Activo
PROJ020258,EMP002169,Solar,9425.2,1262.3,386.23,Activo
PROJ020259,EMP023271,HidroelÃ©ctrica,7619.26,824.92,25.29,Finalizado
PROJ020260,EMP001447,Solar,5965.42,1447.39,221.86,Finalizado
PROJ020261,EMP022942,Biomasa,5375.92,1349.08,230.25,En desarrollo
PROJ020262,EMP019282,Biomasa,1561.36,1390.25,319.19,En desarrollo
PROJ020263,EMP023223,GeotÃ©rmica,4654.43,2239.39,192.5,Finalizado
PROJ020264,EMP019794,GeotÃ©rmica,3709.98,1159.44,12.6,Finalizado
PROJ020265,EMP018266,Biomasa,5697.88,1861.18,494.19,Finalizado
PROJ020266,EMP003773,EÃ³lica,2244.63,2841.17,196.66,Finalizado
PROJ020267,EMP017367,HidroelÃ©ctrica,3971.26,2878.89,470.14,Activo
PROJ020268,EMP019568,Biomasa,7902.43,4800.1,280.78,En desarrollo
PROJ020269,EMP020185,EÃ³lica,7081.34,1487.03,440.9,En desarrollo
PROJ020270,EMP019878,Solar,3462.16,880.3,118.08,En desarrollo
PROJ020271,EMP013169,Biomasa,9381.81,475.13,16.73,Activo
PROJ020272,EMP014070,Solar,8736.98,889.78,404.61,Activo
PROJ020273,EMP002519,EÃ³lica,783.79,186.81,215.84,Finalizado
PROJ020274,EMP004884,GeotÃ©rmica,2687.43,4670.95,279.83,En desarrollo
PROJ020275,EMP022695,Biomasa,5409.58,854.9,377.78,En desarrollo
PROJ020276,EMP019644,Solar,2543.61,3673.48,333.88,En desarrollo
PROJ020277,EMP013589,GeotÃ©rmica,5038.44,2566.09,391.75,En desarrollo
PROJ020278,EMP014042,HidroelÃ©ctrica,2790.27,1350.07,196.32,Finalizado
PROJ020279,EMP009213,Solar,5098.91,4839.99,143.65,Finalizado
PROJ020280,EMP001303,Biomasa,6883.13,4017.62,314.97,En desarrollo
PROJ020281,EMP024295,Solar,7294.34,2047.47,452.31,En desarrollo
PROJ020282,EMP012178,EÃ³lica,8046.9,345.12,265.38,Finalizado
PROJ020283,EMP016125,Biomasa,437.23,211.54,245.36,Finalizado
PROJ020284,EMP011888,GeotÃ©rmica,3609.15,2574.9,299.25,Finalizado
PROJ020285,EMP012884,EÃ³lica,2247.57,3693.15,300.59,Finalizado
PROJ020286,EMP010799,Solar,7465.11,108.9,487.82,Activo
PROJ020287,EMP020481,Biomasa,8911.75,1146.88,310.79,En desarrollo
PROJ020288,EMP021279,EÃ³lica,6060.05,3971.77,475.29,Activo
PROJ020289,EMP016144,HidroelÃ©ctrica,1226.56,2555.02,238.07,En desarrollo
PROJ020290,EMP013568,EÃ³lica,7929.2,2201.9,65.54,Activo
PROJ020291,EMP000973,Biomasa,1074.25,3166.83,196.98,Finalizado
PROJ020292,EMP009949,GeotÃ©rmica,7769.23,4360.23,480.76,Activo
PROJ020293,EMP015714,Solar,7454.75,840.07,276.82,En desarrollo
PROJ020294,EMP005904,EÃ³lica,5788.0,60.53,272.39,Activo
PROJ020295,EMP014003,Biomasa,934.21,582.12,303.93,Finalizado
PROJ020296,EMP004802,Biomasa,7003.58,1167.0,100.01,Finalizado
PROJ020297,EMP022301,HidroelÃ©ctrica,1672.77,4643.97,11.87,Finalizado
PROJ020298,EMP020911,EÃ³lica,6701.21,3524.27,375.63,Finalizado
PROJ020299,EMP016292,Biomasa,399.98,1293.12,304.01,Activo
PROJ020300,EMP013260,EÃ³lica,4358.07,1219.52,167.75,En desarrollo
PROJ020301,EMP001943,HidroelÃ©ctrica,7350.23,588.82,123.57,Activo
PROJ020302,EMP022475,HidroelÃ©ctrica,7550.38,4137.99,12.55,En desarrollo
PROJ020303,EMP008047,HidroelÃ©ctrica,6890.21,2777.77,223.8,Activo
PROJ020304,EMP021432,Biomasa,7358.91,4610.45,325.25,En desarrollo
PROJ020305,EMP010358,Solar,9207.0,3604.78,216.61,Activo
PROJ020306,EMP005326,GeotÃ©rmica,576.42,3678.77,341.77,Activo
PROJ020307,EMP009116,Solar,3330.79,2885.06,169.13,En desarrollo
PROJ020308,EMP019270,HidroelÃ©ctrica,5103.19,2534.56,14.74,Activo
PROJ020309,EMP018611,HidroelÃ©ctrica,1147.47,4166.46,301.31,Activo
PROJ020310,EMP005560,HidroelÃ©ctrica,5034.56,3275.83,101.13,En desarrollo
PROJ020311,EMP006775,EÃ³lica,6320.79,811.51,385.57,En desarrollo
PROJ020312,EMP021488,EÃ³lica,6971.02,2547.9,311.18,Finalizado
PROJ020313,EMP007096,HidroelÃ©ctrica,8279.86,414.29,213.1,En desarrollo
PROJ020314,EMP022215,Biomasa,7556.38,3859.02,369.44,En desarrollo
PROJ020315,EMP021120,GeotÃ©rmica,2881.31,4782.7,445.82,En desarrollo
PROJ020316,EMP000574,HidroelÃ©ctrica,8162.71,835.84,493.38,Finalizado
PROJ020317,EMP000328,Solar,1408.87,220.02,297.68,En desarrollo
PROJ020318,EMP018515,Biomasa,219.37,13.24,129.11,Activo
PROJ020319,EMP015892,HidroelÃ©ctrica,6158.63,974.95,136.48,En desarrollo
PROJ020320,EMP016479,Solar,2567.49,426.54,486.38,Activo
PROJ020321,EMP021171,EÃ³lica,84.11,2600.31,147.34,Activo
PROJ020322,EMP011386,Solar,5337.85,2267.75,99.06,Activo
PROJ020323,EMP007464,HidroelÃ©ctrica,9447.34,4267.49,206.43,Finalizado
PROJ020324,EMP024037,GeotÃ©rmica,4464.65,3222.52,128.64,Activo
PROJ020325,EMP024446,GeotÃ©rmica,8477.77,4335.02,226.17,Activo
PROJ020326,EMP020051,HidroelÃ©ctrica,7690.36,1911.83,109.73,En desarrollo
PROJ020327,EMP022711,Biomasa,4180.75,998.89,39.22,Activo
PROJ020328,EMP016013,HidroelÃ©ctrica,1909.67,1135.95,351.97,Finalizado
PROJ020329,EMP015959,GeotÃ©rmica,953.04,392.37,22.48,Activo
PROJ020330,EMP006913,Solar,4630.58,3083.11,211.86,Activo
PROJ020331,EMP018929,Biomasa,4856.31,3521.47,147.87,Activo
PROJ020332,EMP023466,Biomasa,7940.55,2112.49,93.61,Finalizado
PROJ020333,EMP003812,EÃ³lica,7820.72,1138.88,8.93,Activo
PROJ020334,EMP008509,EÃ³lica,2835.53,912.34,229.91,Activo
PROJ020335,EMP024410,HidroelÃ©ctrica,6171.06,395.11,203.58,Activo
PROJ020336,EMP006668,HidroelÃ©ctrica,8542.25,3106.16,467.08,En desarrollo
PROJ020337,EMP016714,EÃ³lica,2222.3,3787.46,2.24,Activo
PROJ020338,EMP022060,Solar,4495.2,3984.77,66.95,Activo
PROJ020339,EMP019041,Biomasa,3735.24,3704.51,336.12,Finalizado
PROJ020340,EMP020970,Biomasa,6237.61,4784.57,298.46,En desarrollo
PROJ020341,EMP017523,Biomasa,2537.56,3826.68,136.38,Activo
PROJ020342,EMP017388,Biomasa,8178.25,528.25,171.37,Activo
